taxon_id	antibiotic	genome_id	genome_name	genome_drug.antibiotic	resistant_phenotype	genome_drug.measurement	measurement_value	genome_drug.measurement_unit	laboratory_typing_method	testing_standard	genome_drug.evidence	Specie	Genus
573	cefepime	573.14403	Klebsiella pneumoniae KPN796ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.18087	Klebsiella pneumoniae strain AR438	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13723	Klebsiella pneumoniae KPN1860ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	cefepime	470.4748	Acinetobacter baumannii strain AR_0088	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	cefepime	573.14276	Klebsiella pneumoniae KPN609ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	cefepime	287.2972	Pseudomonas aeruginosa strain AR_0103	cefepime	Resistant	==32	32.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.13702	Klebsiella pneumoniae KPN183ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14199	Klebsiella pneumoniae KPN510ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.18086	Klebsiella pneumoniae strain AR376	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	cefepime	287.7773	Pseudomonas aeruginosa strain MRSN994	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.13229	Klebsiella pneumoniae KPN1249ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	cefepime	287.8521	Pseudomonas aeruginosa strain FDA-CDC-AR_0242	cefepime	Resistant	32	32.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
562	cefepime	562.28435	Escherichia coli strain AR_0369	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	cefepime	573.13589	Klebsiella pneumoniae KPN1686ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13821	Klebsiella pneumoniae KPN1988ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13486	Klebsiella pneumoniae KPN1558ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14374	Klebsiella pneumoniae KPN755ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14249	Klebsiella pneumoniae KPN575ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13047	Klebsiella pneumoniae KPN1021ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.29006	Escherichia coli strain AR436	cefepime	Susceptible	==1	1.0	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
562	cefepime	562.50242	Escherichia coli strain URMC_67	cefepime	Susceptible	==2	2.0	mg/L	MIC	CLSI		Escherichia coli	Escherichia
573	cefepime	573.14287	Klebsiella pneumoniae KPN620ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13409	Klebsiella pneumoniae KPN1471ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13046	Klebsiella pneumoniae KPN1020ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13853	Klebsiella pneumoniae KPN2024ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.50262	Escherichia coli strain URMC_3	cefepime	Susceptible	==2	2.0	mg/L	MIC	CLSI		Escherichia coli	Escherichia
573	cefepime	573.13763	Klebsiella pneumoniae KPN1904ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	cefepime	470.9061	Acinetobacter baumannii strain MRSN351524	cefepime	Susceptible	<=8	8.0	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
573	cefepime	573.13204	Klebsiella pneumoniae KPN1214ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13901	Klebsiella pneumoniae KPN2079ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.24288	Klebsiella pneumoniae strain 350	cefepime	Resistant	64	64.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14108	Klebsiella pneumoniae KPN385ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.5649	Klebsiella pneumoniae strain DHQP1002001	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	cefepime	470.9102	Acinetobacter baumannii strain MRSN30896	cefepime	Susceptible	<=8	8.0	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
287	cefepime	287.5746	Pseudomonas aeruginosa strain AR_0443	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
287	cefepime	287.5972	Pseudomonas aeruginosa strain AR_455	cefepime	Resistant	==32	32.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
562	cefepime	562.50251	Escherichia coli strain URMC_56	cefepime	Susceptible	==2	2.0	mg/L	MIC	CLSI		Escherichia coli	Escherichia
470	cefepime	470.7374	Acinetobacter baumannii strain FDA-CDC-AR_0273	cefepime	Resistant	32	32.0	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
287	cefepime	287.7775	Pseudomonas aeruginosa strain MRSN7014	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.15044	Klebsiella pneumoniae strain AR_0047	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13315	Klebsiella pneumoniae KPN1356ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.24269	Klebsiella pneumoniae strain 25	cefepime	Susceptible	2	2.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.20061	Klebsiella pneumoniae strain AR_0160	cefepime	Susceptible	==2	2.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13568	Klebsiella pneumoniae KPN1662ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14467	Klebsiella pneumoniae KPN887ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	cefepime	287.7807	Pseudomonas aeruginosa strain MRSN25762	cefepime	Resistant	==16	16.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
287	cefepime	287.7845	Pseudomonas aeruginosa strain MRSN1380	cefepime	Susceptible	==4	4.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.24255	Klebsiella pneumoniae strain 178	cefepime	Susceptible	1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13306	Klebsiella pneumoniae KPN1346ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	cefepime	470.5421	Acinetobacter baumannii strain AR_0052	cefepime	Susceptible	==8	8.0	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	cefepime	470.9104	Acinetobacter baumannii strain MRSN15070	cefepime	Susceptible	<=8	8.0	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
573	cefepime	573.13540	Klebsiella pneumoniae KPN1623ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14515	Klebsiella pneumoniae KPN947ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14428	Klebsiella pneumoniae KPN831ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.9722	Klebsiella pneumoniae strain AR_0068	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13627	Klebsiella pneumoniae KPN1725ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13246	Klebsiella pneumoniae KPN1268ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13718	Klebsiella pneumoniae KPN1855ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14190	Klebsiella pneumoniae KPN483ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.28563	Escherichia coli strain AR_0374	cefepime	Susceptible	==1	1.0	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
470	cefepime	470.5410	Acinetobacter baumannii strain AR_0070	cefepime	Susceptible	==4	4.0	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	cefepime	573.14013	Klebsiella pneumoniae KPN275ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13880	Klebsiella pneumoniae KPN2055ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13094	Klebsiella pneumoniae KPN1086ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.19632	Escherichia coli strain AR_0058	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
562	cefepime	562.42858	Escherichia coli strain MUGSI_276	cefepime	Susceptible	0.5	0.5	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	cefepime	573.13469	Klebsiella pneumoniae KPN1539ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13717	Klebsiella pneumoniae KPN1854ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13708	Klebsiella pneumoniae KPN1845ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.29139	Escherichia coli strain AR_0081	cefepime	Susceptible	<=0.5	0.5	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	cefepime	573.13284	Klebsiella pneumoniae KPN1323ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14435	Klebsiella pneumoniae KPN840ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13626	Klebsiella pneumoniae KPN1723ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.42844	Escherichia coli strain MUGSI_242	cefepime	Susceptible	0.5	0.5	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
562	cefepime	562.42761	Escherichia coli strain FDA-CDC-AR_0020	cefepime	Susceptible	0.5	0.5	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	cefepime	573.14367	Klebsiella pneumoniae KPN747ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	cefepime	287.5747	Pseudomonas aeruginosa strain AR_0440	cefepime	Resistant	==32	32.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
562	cefepime	562.17721	Escherichia coli strain AR_0137	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
287	cefepime	287.7817	Pseudomonas aeruginosa strain MRSN1902	cefepime	Susceptible	==2	2.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.13792	Klebsiella pneumoniae KPN1942ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14129	Klebsiella pneumoniae KPN408ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13844	Klebsiella pneumoniae KPN2013ec	cefepime	Susceptible	2	2.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14075	Klebsiella pneumoniae KPN347ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	cefepime	287.5749	Pseudomonas aeruginosa strain AR442	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.14398	Klebsiella pneumoniae KPN788ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13466	Klebsiella pneumoniae KPN1535ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14440	Klebsiella pneumoniae KPN848ec	cefepime	Susceptible	2	2.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.18090	Klebsiella pneumoniae strain AR_0141	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	cefepime	470.4701	Acinetobacter baumannii strain AR_0056	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	cefepime	573.12780	Klebsiella pneumoniae strain AR_0145	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14026	Klebsiella pneumoniae KPN289ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13857	Klebsiella pneumoniae KPN202ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13831	Klebsiella pneumoniae KPN2000ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13137	Klebsiella pneumoniae KPN1136ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	cefepime	470.7372	Acinetobacter baumannii strain BL23	cefepime	Resistant	64	64.0	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	cefepime	573.14300	Klebsiella pneumoniae KPN649ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14132	Klebsiella pneumoniae KPN412ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13619	Klebsiella pneumoniae KPN1716ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14328	Klebsiella pneumoniae KPN700ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14459	Klebsiella pneumoniae KPN877ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13924	Klebsiella pneumoniae KPN2105ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13251	Klebsiella pneumoniae KPN1272ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14334	Klebsiella pneumoniae KPN707ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14286	Klebsiella pneumoniae KPN619ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14073	Klebsiella pneumoniae KPN343ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14492	Klebsiella pneumoniae KPN919ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.28566	Escherichia coli strain AR_0371	cefepime	Resistant	==32	32.0	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
287	cefepime	287.6331	Pseudomonas aeruginosa strain AR_0352	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.13514	Klebsiella pneumoniae KPN1590ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13727	Klebsiella pneumoniae KPN1864ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.50275	Escherichia coli strain URMC_63	cefepime	Susceptible	==2	2.0	mg/L	MIC	CLSI		Escherichia coli	Escherichia
573	cefepime	573.14344	Klebsiella pneumoniae KPN718ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13912	Klebsiella pneumoniae KPN208ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.50297	Escherichia coli strain URMC_10	cefepime	Susceptible	==2	2.0	mg/L	MIC	CLSI		Escherichia coli	Escherichia
573	cefepime	573.14171	Klebsiella pneumoniae KPN460ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14009	Klebsiella pneumoniae KPN271ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	cefepime	470.9088	Acinetobacter baumannii strain MRSN24008	cefepime	Resistant	>=32	32.0	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
573	cefepime	573.14527	Klebsiella pneumoniae KPN962ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13308	Klebsiella pneumoniae KPN1348ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.19633	Escherichia coli strain AR_0149	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
562	cefepime	562.42762	Escherichia coli strain FDA-CDC-AR_0084	cefepime	Susceptible	0.5	0.5	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	cefepime	573.14202	Klebsiella pneumoniae KPN513ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.50301	Escherichia coli strain URMC_109	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI		Escherichia coli	Escherichia
573	cefepime	573.13493	Klebsiella pneumoniae KPN1565ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13663	Klebsiella pneumoniae KPN1769ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14329	Klebsiella pneumoniae KPN701ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13620	Klebsiella pneumoniae KPN1717ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	cefepime	287.6492	Pseudomonas aeruginosa strain AR_0111	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.13511	Klebsiella pneumoniae KPN1586ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14421	Klebsiella pneumoniae KPN822ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.24266	Klebsiella pneumoniae strain 239	cefepime	Susceptible	2	2.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13694	Klebsiella pneumoniae KPN182ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14319	Klebsiella pneumoniae KPN688ec	cefepime	Susceptible	<=1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13758	Klebsiella pneumoniae KPN1898ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	cefepime	470.9093	Acinetobacter baumannii strain MRSN15088	cefepime	Susceptible	<=8	8.0	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
562	cefepime	562.50261	Escherichia coli strain URMC_30	cefepime	Resistant	>=64	64.0	mg/L	MIC	CLSI		Escherichia coli	Escherichia
573	cefepime	573.24273	Klebsiella pneumoniae strain 275	cefepime	Susceptible	1	1.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	cefepime	287.7804	Pseudomonas aeruginosa strain MRSN373401	cefepime	Susceptible	==2	2.0	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	cefepime	573.13801	Klebsiella pneumoniae KPN1953ec	cefepime	Resistant	16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14103	Klebsiella pneumoniae KPN380ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13309	Klebsiella pneumoniae KPN1349ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.13335	Klebsiella pneumoniae KPN1385ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.7024	Klebsiella pneumoniae strain AR_0012	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	cefepime	562.42829	Escherichia coli strain MUGSI_151	cefepime	Resistant	32	32.0	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	cefepime	573.14500	Klebsiella pneumoniae KPN928ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14379	Klebsiella pneumoniae KPN762ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.12773	Klebsiella pneumoniae strain AR_0138	cefepime	Resistant	>32	32.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.14080	Klebsiella pneumoniae KPN355ec	cefepime	Resistant	>16	16.0	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	cefepime	573.24386	Klebsiella pneumoniae strain MUGSI_272	cefepime	Susceptible	0.5	0.5	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
